Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5510","Production","01341","Apples","2022","2022","t","1231866.87","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","2022","2022","t","29276","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01211","Asparagus","2022","2022","t","307","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01311","Avocados","2022","2022","t","103601.68","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01312","Bananas","2022","2022","t","502069","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0115","Barley","2022","2022","t","302000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01701","Beans, dry","2022","2022","t","52590","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","3375000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","01192","Buckwheat","2022","2022","t","224.71","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22241.01","Butter of cow milk","2022","2022","t","15400","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","337.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01212","Cabbages","2022","2022","t","186201","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","13612","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01251","Carrots and turnips","2022","2022","t","222729","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01447","Castor oil seeds","2022","2022","t","6557.02","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","32997.93","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","10799","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","12685.01","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22251.01","Cheese from whole cow milk","2022","2022","t","60337.28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2022","2022","t","1726","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01691","Chicory roots","2022","2022","t","12037.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","18008.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","1117.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","13987","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0143","Cotton seed","2022","2022","t","25276","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","2168","Cottonseed oil","2022","2022","t","6200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","01706","Cow peas, dry","2022","2022","t","4569.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22120","Cream, fresh","2022","2022","t","2327.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","29448","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","293314.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","4166.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","21387.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","55891.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2022","2022","t","114.01","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21511.01","Fat of pigs","2022","2022","t","929.89","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01315","Figs","2022","2022","t","1850","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","52014.62","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22241.02","Ghee from cow milk","2022","2022","t","2828.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21515","Goat fat, unrendered","2022","2022","t","175.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01330","Grapes","2022","2022","t","2064742.21","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01290.01","Green corn (maize)","2022","2022","t","419583","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","3000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","2162","Groundnut oil","2022","2022","t","900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","48500","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","562000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","10603774","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01659","Hop cones","2022","2022","t","473.02","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","1246.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","793.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01322","Lemons and limes","2022","2022","t","779334.98","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01214","Lettuce and chicory","2022","2022","t","33472","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01709.02","Lupins","2022","2022","t","15750","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0112","Maize (corn)","2022","2022","t","15470000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","117916","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21700.02","Margarine and shortening","2022","2022","t","82185.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","1008270","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","1951000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","1233.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21123","Meat of geese, fresh or chilled","2022","2022","t","511.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","12060","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","353360","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","161100","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","5619.71","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0118","Millet","2022","2022","t","6333.85","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","23540","Molasses","2022","2022","t","733418.33","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2022","2022","t","32031","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02910","Natural honey","2022","2022","t","1083.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0117","Oats","2022","2022","t","27550","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21691.02","Oil of maize","2022","2022","t","85800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","700.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","693340","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01323","Oranges","2022","2022","t","1747777.96","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01241.90","Other beans, green","2022","2022","t","21396","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","8017","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","11753.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","t","2313.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","21418","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","53229.65","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","15220.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","173068","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2022","2022","t","8329.95","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","2022","2022","t","201253.97","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01342.01","Pears","2022","2022","t","548965.14","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01705","Peas, dry","2022","2022","t","883.05","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01242","Peas, green","2022","2022","t","6804","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21521","Pig fat, rendered","2022","2022","t","1898.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01318","Pineapples","2022","2022","t","132429.39","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01346","Plums and sloes","2022","2022","t","111226.83","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","420175.85","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01510","Potatoes","2022","2022","t","2532217","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","277852","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01342.02","Quinces","2022","2022","t","431","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01443","Rape or colza seed","2022","2022","t","210000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","56600","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","2042000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","126492.05","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","1052.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","23343.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02211","Raw milk of cattle","2022","2022","t","3764000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2022","2022","t","3081.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","2022","2022","t","1960.66","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","41437","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","2301.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","43563.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01929.05","Sisal, raw","2022","2022","t","1263.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22212","Skim milk and whey powder","2022","2022","t","3544.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22110.02","Skim milk of cows","2022","2022","t","305782.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22221.02","Skim milk, evaporated","2022","2022","t","3839.76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0114","Sorghum","2022","2022","t","103140","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","2161","Soya bean oil","2022","2022","t","299900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","0141","Soya beans","2022","2022","t","2230000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01354","Strawberries","2022","2022","t","12863.11","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01802","Sugar cane","2022","2022","t","17911000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01445","Sunflower seed","2022","2022","t","845550","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","275000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","01530","Sweet potatoes","2022","2022","t","91666","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","21523","Tallow","2022","2022","t","67000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","639000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5510","Production","01620","Tea leaves","2022","2022","t","1750.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01234","Tomatoes","2022","2022","t","471681","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","10000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01221","Watermelons","2022","2022","t","63101","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0111","Wheat","2022","2022","t","2110000","A","Official value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22130.02","Whey, dry","2022","2022","t","2956.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22211","Whole milk powder","2022","2022","t","6870.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","7599.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","43687.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","24212.02","Wine","2022","2022","t","1063700","A","Official value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01311","Avocados","2022","2022","t","4487.29","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01312","Bananas","2022","2022","t","688.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01701","Beans, dry","2022","2022","t","10794.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02960.01","Beeswax","2022","2022","t","40","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21513","Buffalo fat, unrendered","2022","2022","t","23.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","0.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01212","Cabbages","2022","2022","t","2728.72","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01520.01","Cassava, fresh","2022","2022","t","17808.54","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","49.71","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01655","Cinnamon and cinnamon-tree flowers, raw","2022","2022","t","121.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01640","Cocoa beans","2022","2022","t","177.16","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","2166","Coconut oil","2022","2022","t","188","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01460","Coconuts, in shell","2022","2022","t","31200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01610","Coffee, green","2022","2022","t","11571.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","1161.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21152","Edible offal of buffalo, fresh, chilled or frozen","2022","2022","t","110.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","201.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","110.79","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","729.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","13.02","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","t","27246.31","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21511.01","Fat of pigs","2022","2022","t","716.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21515","Goat fat, unrendered","2022","2022","t","22.39","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01252","Green garlic","2022","2022","t","393.93","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","3166.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","1163.68","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","28000","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","0112","Maize (corn)","2022","2022","t","87000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","7470.49","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21112","Meat of buffalo, fresh or chilled","2022","2022","t","663.7","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","1277.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","902.19","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","574","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","9942.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","71.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02910","Natural honey","2022","2022","t","586.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01950.01","Natural rubber in primary forms","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01323","Oranges","2022","2022","t","1932.97","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01241.90","Other beans, green","2022","2022","t","3764.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2022","2022","t","17291.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","271.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","1090.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","27095.25","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01317","Papayas","2022","2022","t","2218.59","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01318","Pineapples","2022","2022","t","136.38","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01510","Potatoes","2022","2022","t","1042.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02951.03","Raw hides and skins of buffaloes","2022","2022","t","111.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","178.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","110.79","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","14.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","02292","Raw milk of goats","2022","2022","t","6492.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","0113","Rice","2022","2022","t","85500","A","Official value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","3.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","0141","Soya beans","2022","2022","t","775.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01530","Sweet potatoes","2022","2022","t","4574.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01234","Tomatoes","2022","2022","t","598.67","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","t","1361.24","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01312","Bananas","2022","2022","t","3274598.7","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0115","Barley","2022","2022","t","11664.66","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01701","Beans, dry","2022","2022","t","1269000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","456000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02960.01","Beeswax","2022","2022","t","1899.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","6774.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01192","Buckwheat","2022","2022","t","22247.65","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","22241.01","Butter of cow milk","2022","2022","t","38660.39","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","6182.26","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01212","Cabbages","2022","2022","t","86243.19","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01251","Carrots and turnips","2022","2022","t","1397.73","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01372","Cashew nuts, in shell","2022","2022","t","240158","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2022","2022","t","10800000","E","Estimated value",""
